Time,From,To,Amount
09/09/2012 01:13:08 PM,Block Reward,Coinlab: 1GWFAEmk79BN7JGxYmUMboNaMPCHqRGtHG,50.04700000
09/10/2012 04:59:45 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,1NVvHV5V96iJ4Zr2DxjmTzjnJtNxRExmfx,-5.27000000
09/10/2012 05:03:46 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-2.58000000
09/10/2012 05:03:46 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,14TqzvdVEei96Xh7GSj59yhSi28nghw9H6,-1.45000000
09/10/2012 05:03:46 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-11.33000000
09/10/2012 05:03:46 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1Bdy9P2oT2z9eaLv3CVcDkgrQqrDpazkhT,-3.96000000
09/10/2012 05:03:46 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,1AqJBadKLWoxGjhYwZ35CWqgkMMfWfeNVt,-3.19000000
09/10/2012 05:09:25 PM,Coinlab: 1K2CXFwDDh4BeyFstGNFdGou1PpyJiqy7R,17gHPconrhA484rMj3VwVu7GvsEPdkBZpU,-9.52000000
09/10/2012 05:09:25 PM,Coinlab: 1GWFAEmk79BN7JGxYmUMboNaMPCHqRGtHG,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-11.26000000
09/10/2012 05:09:25 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-5.05000000
09/10/2012 05:09:25 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:09:25 PM,Coinlab: 13JcEdjqP3th36BQoj5F2DyJWbbQQABca9,1PdzHZSLC5vDhhmqkEydMFQX4zMkCi5Jif,-3.63000000
09/10/2012 05:09:25 PM,Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2,1yNZnc1BHLPyZ4hgR2CaB1fBP3nLrGmvJ,-41.12800000
09/10/2012 05:09:25 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-7.91000000
09/10/2012 05:09:25 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:09:25 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-2.82000000
09/10/2012 05:09:25 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:09:25 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,17DzAgWXRTW6KwC6Rf7UJSX128Rh9NSxvk,-10.44000000
09/10/2012 05:09:25 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-4.86000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,12cFgq3iwoA4iRzMMHZjZi7wAmaAXCq3Xd,-6.93000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 1NZJcAY7fETQzJLCpEKs2cozGXfHVBcBVE Coinlab: 1GWFAEmk79BN7JGxYmUMboNaMPCHqRGtHG Coinlab: 1K2CXFwDDh4BeyFstGNFdGou1PpyJiqy7R Coinlab: 13JcEdjqP3th36BQoj5F2DyJWbbQQABca9,1Jd8fBgRsT25GfKquD2KFo6jSUYjVFsHd8,-93.89600000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,1FdDpVSC5mvFjU19Aqc4tDDY2YXrYCBdCb,-1.55000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,18cjKxTYz3QUrELXnHePaSFniU45Vdbbrg,-7.35000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,116Aed21d2N39HqYjxxWfDTAv3nGf6jEQC,-3.54000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2 Coinlab: 1GWFAEmk79BN7JGxYmUMboNaMPCHqRGtHG,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-36.34000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:33:17 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-3.22000000
09/10/2012 05:33:17 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:41:09 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,173RYUsGFP2Ypad5SANh81FXLSTnU7fVQP,-22.68000000
09/10/2012 05:41:09 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:41:09 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,1wAdEpMepDP1ekfuWYXS7Z6zWbZYrpoVg,-5.96000000
09/10/2012 05:41:09 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 05:41:09 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,1Btap5WHcuLT5Lvhf22JP3UsPfQnnUN38N,-5.63000000
09/10/2012 05:41:09 PM,Coinlab,Miner Fee,-0.00050000
09/10/2012 06:06:05 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-17.34000000
09/10/2012 06:06:05 PM,Coinlab,Miner Fee,-0.00050000
09/11/2012 05:03:24 PM,Block Reward,Coinlab: 12h7UFWfbxsy1BHrnUQbZJmsyn63QcsmUm,50.11850027
09/12/2012 07:56:56 AM,Block Reward,Coinlab: 1MmNbmyjJUuLRm8tL85HBqNWVrSsUBkYkY,50.01600000
09/12/2012 12:27:07 PM,Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2,1NVvHV5V96iJ4Zr2DxjmTzjnJtNxRExmfx,-0.10500000
09/12/2012 12:35:52 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,14TqzvdVEei96Xh7GSj59yhSi28nghw9H6,-0.02900000
09/12/2012 12:35:52 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-0.22200000
09/12/2012 12:35:52 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-0.05160000
09/12/2012 12:35:52 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,1Bdy9P2oT2z9eaLv3CVcDkgrQqrDpazkhT,-0.07920000
09/12/2012 12:35:52 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,1AqJBadKLWoxGjhYwZ35CWqgkMMfWfeNVt,-0.06380000
09/12/2012 12:48:43 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,17DzAgWXRTW6KwC6Rf7UJSX128Rh9NSxvk,-0.20880000
09/12/2012 12:48:43 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:48:43 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-0.22520000
09/12/2012 12:48:43 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:48:43 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,17gHPconrhA484rMj3VwVu7GvsEPdkBZpU,-0.19040000
09/12/2012 12:48:43 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:48:43 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,1yNZnc1BHLPyZ4hgR2CaB1fBP3nLrGmvJ,-0.80560000
09/12/2012 12:48:43 PM,Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2,1PdzHZSLC5vDhhmqkEydMFQX4zMkCi5Jif,-0.07260000
09/12/2012 12:48:43 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:48:43 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-0.15820000
09/12/2012 12:48:43 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:48:43 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-0.05640000
09/12/2012 12:48:43 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:57:15 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-0.06440000
09/12/2012 12:57:15 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:57:15 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-0.10100000
09/12/2012 12:57:15 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:57:15 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-0.09720000
09/12/2012 12:57:15 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 12:57:15 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1FdDpVSC5mvFjU19Aqc4tDDY2YXrYCBdCb,-0.03100000
09/12/2012 12:57:15 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,116Aed21d2N39HqYjxxWfDTAv3nGf6jEQC,-0.07080000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,18cjKxTYz3QUrELXnHePaSFniU45Vdbbrg,-0.14700000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-0.34680000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,12cFgq3iwoA4iRzMMHZjZi7wAmaAXCq3Xd,-0.13860000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1wAdEpMepDP1ekfuWYXS7Z6zWbZYrpoVg,-0.11920000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2,1Jd8fBgRsT25GfKquD2KFo6jSUYjVFsHd8,-1.83920000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-0.71180000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1Btap5WHcuLT5Lvhf22JP3UsPfQnnUN38N,-0.11260000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:06:48 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q,173RYUsGFP2Ypad5SANh81FXLSTnU7fVQP,-0.44440000
09/12/2012 01:06:48 PM,Coinlab,Miner Fee,-0.00050000
09/12/2012 01:26:49 PM,Block Reward,Coinlab: 17UVrfhSXVBaYZywq7fRSAMh9qzAr37J25,50.06000000
09/13/2012 02:09:46 AM,Block Reward,Coinlab: 15gm6h28p4zo3mb2zDyaQ1o9HUinS53shX,50.07652500
09/13/2012 03:09:20 AM,Block Reward,Coinlab: 1432X27pYNZqVLEcuye5sFgJ3SsW2vf21r,50.00471000
09/14/2012 11:50:58 AM,Block Reward,Coinlab: 19HVnCtiASVQdQpE1H6uWpUYHVtyMMom8p,50.01602500
09/15/2012 02:20:31 AM,Coinlab: 12h7UFWfbxsy1BHrnUQbZJmsyn63QcsmUm Coinlab: 1MmNbmyjJUuLRm8tL85HBqNWVrSsUBkYkY,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-94.32055285
09/16/2012 05:33:14 AM,Block Reward,Coinlab: 1KLZAHQvHUpvh6v3WwPKPouciyUBQEREw4,50.00500000
09/16/2012 10:59:36 PM,Block Reward,Coinlab: 18Gg3oLap4gch4sC4Byy4ek6LA3g33Hri7,50.10100002
09/17/2012 12:21:49 AM,Block Reward,Coinlab: 1BgtDziddN9wePKQXxYgytwQCAmD5gBZtX,50.00350000
09/17/2012 04:09:10 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-5.15000000
09/17/2012 04:09:10 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1NVvHV5V96iJ4Zr2DxjmTzjnJtNxRExmfx,-4.74000000
09/17/2012 04:11:25 PM,Block Reward,Coinlab: 1Gk3FGPP64xgv9mEv7xtuNuwvUGy3EsBCD,50.08367500
09/17/2012 04:11:25 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,14TqzvdVEei96Xh7GSj59yhSi28nghw9H6,-0.41000000
09/17/2012 04:11:25 PM,Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-2.17000000
09/17/2012 04:27:18 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,1Bdy9P2oT2z9eaLv3CVcDkgrQqrDpazkhT,-1.80000000
09/17/2012 04:27:18 PM,Coinlab: 17UVrfhSXVBaYZywq7fRSAMh9qzAr37J25,1Pzp5wzGjCc3AqSKPrRThfXbRM9kUygP8m,-0.22000000
09/17/2012 04:27:18 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,1AqJBadKLWoxGjhYwZ35CWqgkMMfWfeNVt,-2.22000000
09/17/2012 04:37:44 PM,Coinlab: 15gm6h28p4zo3mb2zDyaQ1o9HUinS53shX,1yNZnc1BHLPyZ4hgR2CaB1fBP3nLrGmvJ,-35.20420000
09/17/2012 04:37:44 PM,Coinlab: 1432X27pYNZqVLEcuye5sFgJ3SsW2vf21r,1PdzHZSLC5vDhhmqkEydMFQX4zMkCi5Jif,-3.99000000
09/17/2012 05:09:26 PM,Coinlab: 18Gg3oLap4gch4sC4Byy4ek6LA3g33Hri7,17DzAgWXRTW6KwC6Rf7UJSX128Rh9NSxvk,-9.99000000
09/17/2012 05:09:26 PM,Coinlab: 19HVnCtiASVQdQpE1H6uWpUYHVtyMMom8p,17gHPconrhA484rMj3VwVu7GvsEPdkBZpU,-7.82000000
09/17/2012 05:09:26 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-3.95000000
09/17/2012 05:09:26 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:09:26 PM,Coinlab: 1KLZAHQvHUpvh6v3WwPKPouciyUBQEREw4,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-2.13000000
09/17/2012 05:09:26 PM,Coinlab: 1BgtDziddN9wePKQXxYgytwQCAmD5gBZtX,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-6.83000000
09/17/2012 05:09:26 PM,Coinlab: 12h7UFWfbxsy1BHrnUQbZJmsyn63QcsmUm,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-2.16000000
09/17/2012 05:13:39 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,1LoCZHTpEVX58NHmhJork8VdAQ9mCaHiTm,-1.07160000
09/17/2012 05:13:39 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1FdDpVSC5mvFjU19Aqc4tDDY2YXrYCBdCb,-3.17000000
09/17/2012 05:55:34 PM,Coinlab: 15gm6h28p4zo3mb2zDyaQ1o9HUinS53shX,116Aed21d2N39HqYjxxWfDTAv3nGf6jEQC,-2.83000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 19HVnCtiASVQdQpE1H6uWpUYHVtyMMom8p,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-38.99400000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 12h7UFWfbxsy1BHrnUQbZJmsyn63QcsmUm,1KEPyBZzYQ3aq2ZuR2UvaYX5wSHCR1ooGE,-2.22000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,16V2hikte5ALAuyDPpGiLB4P9JwBSgV4PS,-6.11000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1G1KMj3m9DgXQe1XNnMECkqQ7gzqfSyqGL,-2.98000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 1KLZAHQvHUpvh6v3WwPKPouciyUBQEREw4,1Jd8fBgRsT25GfKquD2KFo6jSUYjVFsHd8,-29.48000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1F4XGdc5PmmoPAfWNDDmfn45opNadLNfY3,-6.79000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT,1Btap5WHcuLT5Lvhf22JP3UsPfQnnUN38N,-1.36000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 1BgtDziddN9wePKQXxYgytwQCAmD5gBZtX,12cFgq3iwoA4iRzMMHZjZi7wAmaAXCq3Xd,-26.22000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 18Gg3oLap4gch4sC4Byy4ek6LA3g33Hri7,12cFgq3iwoA4iRzMMHZjZi7wAmaAXCq3Xd,-9.90000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:55:34 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,173RYUsGFP2Ypad5SANh81FXLSTnU7fVQP,-13.48000000
09/17/2012 05:55:34 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 05:56:01 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-3.46000000
09/17/2012 05:56:01 PM,Coinlab: 1432X27pYNZqVLEcuye5sFgJ3SsW2vf21r,18cjKxTYz3QUrELXnHePaSFniU45Vdbbrg,-5.94000000
09/17/2012 05:56:01 PM,Coinlab: 1BBY3oMrDtiQZBsZHNRmCW65Xf3YNW2U5Q Coinlab: 12FbVu9ybcUim3oCmZA4SKjhLNKxmdFSy2 Coinlab: 17UVrfhSXVBaYZywq7fRSAMh9qzAr37J25,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-50.00000000
09/17/2012 05:56:01 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-4.47000000
09/17/2012 05:57:16 PM,Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-15.32000000
09/17/2012 05:57:16 PM,Coinlab,Miner Fee,-0.00050000
09/17/2012 06:13:15 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,1Jzm6RqLWXKsi4rF1EPvh7bupVPkP6mTSv,-2.35000000
09/17/2012 06:13:15 PM,Coinlab,Miner Fee,-0.00050000
09/18/2012 09:52:55 AM,Block Reward,Coinlab: 1JbbH6mysuvPezJ9hwWJaTfjMCoUHMGZik,50.01902500
09/18/2012 11:48:00 AM,Block Reward,Coinlab: 1FLHkEqjwSKEqqJ3B4e49LxhXCGVVaMXv4,50.34552768
09/18/2012 10:09:10 PM,Block Reward,Coinlab: 1rGa5c9AuE43F6M8WuBfDqLGpFbgLS8Mg,50.19702500
09/19/2012 12:20:59 AM,Block Reward,Coinlab: 1Jfhjrhoar1TUhkWWzKUXniqVBKH79ycEM,50.01560000
09/19/2012 03:07:10 AM,Block Reward,Coinlab: 18r3119RpdKqzZxfeAA1TDxWoBZxdoRmQT,50.02950000
09/19/2012 04:10:43 AM,Block Reward,Coinlab: 1MY3Wti6N3m1XaAbmTLJb55LmnbVVVZnho,50.01902500
09/19/2012 03:03:00 PM,Block Reward,Coinlab: 1HbWdTe6mKeaQx7cQZ14eoxmVpaN6fYMjH,50.51197963
09/20/2012 02:55:18 AM,Block Reward,Coinlab: 19ygDrumcGpDWmQxqWxTqQDU9ZMQc1jDqg,50.00450000
09/20/2012 03:12:56 PM,Block Reward,Coinlab: 1CasXV1j3RXwtiwVeyWUZyChXfgjnMziKE,50.10912500
09/20/2012 05:13:53 PM,Coinlab: 1Gk3FGPP64xgv9mEv7xtuNuwvUGy3EsBCD Coinlab: 12h7UFWfbxsy1BHrnUQbZJmsyn63QcsmUm Coinlab: 1BfM6MHFnDpbty6rGcyeWkrBXPSc4ABesT Coinlab: 19HVnCtiASVQdQpE1H6uWpUYHVtyMMom8p Coinlab: 1KLZAHQvHUpvh6v3WwPKPouciyUBQEREw4,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-75.00000000
09/21/2012 03:51:30 AM,Block Reward,Coinlab: 16TDvm95SrrS7MK5pkFLg5pfssxfBrpcNL,50.00550000
09/21/2012 04:00:09 PM,Block Reward,Coinlab: 1EvjnuZ8Q5X1rKzptNcq93HHMcA9jN5zBS,50.07700000
09/21/2012 10:00:32 PM,Block Reward,Coinlab: 1Gq7L3j2DMJNSyJNxssf1t4qzuRaWrhWYE,50.00502500
09/22/2012 06:52:26 AM,Block Reward,Coinlab: 1NUbPiaNVwXLmCczPhv5zLANfEZrX8qvSF,50.00500000
09/23/2012 03:38:42 AM,Block Reward,Coinlab: 19L7NHSfajhboj6QTn5cfuw8DWyJwQstBw,50.04150000
09/23/2012 03:32:26 PM,Block Reward,Coinlab: 1KNFbUZnwJEKNg1iojzdPhmFpGa1iT9X88,50.06100000
09/24/2012 01:22:03 AM,Block Reward,Coinlab: 1PK9RRMZSfp3X5uPjpeiWCNgT1oc66Mcgy,50.00660000
09/24/2012 02:20:14 PM,Coinlab: 18Gg3oLap4gch4sC4Byy4ek6LA3g33Hri7,1NVvHV5V96iJ4Zr2DxjmTzjnJtNxRExmfx,-5.83000000
09/24/2012 02:42:24 PM,Coinlab: 1Jfhjrhoar1TUhkWWzKUXniqVBKH79ycEM,17DzAgWXRTW6KwC6Rf7UJSX128Rh9NSxvk,-13.73000000
09/24/2012 02:42:24 PM,Coinlab: 1FLHkEqjwSKEqqJ3B4e49LxhXCGVVaMXv4,17gHPconrhA484rMj3VwVu7GvsEPdkBZpU,-10.32000000
09/24/2012 02:42:24 PM,Coinlab: 15gm6h28p4zo3mb2zDyaQ1o9HUinS53shX,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-2.83000000
09/24/2012 02:42:24 PM,Coinlab: 1432X27pYNZqVLEcuye5sFgJ3SsW2vf21r,1Bdy9P2oT2z9eaLv3CVcDkgrQqrDpazkhT,-3.39000000
09/24/2012 02:42:24 PM,Coinlab: 1Q1SZSGhaSc9ArD8RMyazjURb8jbJjBJma Coinlab: 17UVrfhSXVBaYZywq7fRSAMh9qzAr37J25 Coinlab: 18tjP8HdT1hYMPYmbq99AY82bmKPnwa9Up,1yNZnc1BHLPyZ4hgR2CaB1fBP3nLrGmvJ,-46.66000000
09/24/2012 02:42:24 PM,Coinlab: 1MY3Wti6N3m1XaAbmTLJb55LmnbVVVZnho,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-5.93000000
09/24/2012 02:42:24 PM,Coinlab: 1BgtDziddN9wePKQXxYgytwQCAmD5gBZtX,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-6.44000000
09/24/2012 02:42:24 PM,Coinlab: 1rGa5c9AuE43F6M8WuBfDqLGpFbgLS8Mg,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-2.14000000
09/24/2012 02:42:24 PM,Coinlab: 12jSbM5NMP1YzfEKkWWAkB62yPMGJEPYXs,1AqJBadKLWoxGjhYwZ35CWqgkMMfWfeNVt,-3.23000000
09/24/2012 02:42:24 PM,Coinlab: 18r3119RpdKqzZxfeAA1TDxWoBZxdoRmQT,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-8.90000000
09/24/2012 02:42:24 PM,Coinlab: 1JbbH6mysuvPezJ9hwWJaTfjMCoUHMGZik,1PdzHZSLC5vDhhmqkEydMFQX4zMkCi5Jif,-5.25000000
09/24/2012 02:46:32 PM,Coinlab: 1HbWdTe6mKeaQx7cQZ14eoxmVpaN6fYMjH,1FdDpVSC5mvFjU19Aqc4tDDY2YXrYCBdCb,-5.74000000
09/24/2012 02:46:32 PM,Coinlab: 1AAC91DDofEFV9khkhUYFbr23kkGy6Amq7,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-2.63000000
09/24/2012 02:52:36 PM,Coinlab: 1CasXV1j3RXwtiwVeyWUZyChXfgjnMziKE,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-4.89000000
